,Nom_Districte,Nom_Barri,Sexe,Nombre,Edat
3884,Sants-Montjuïc,la Bordeta,Dones,135,53
3885,Sants-Montjuïc,Sants - Badal,Dones,158,53
3886,Sants-Montjuïc,Sants,Dones,315,53
3887,Les Corts,les Corts,Dones,283,53
3888,Les Corts,la Maternitat i Sant Ramon,Dones,150,53
3889,Les Corts,Pedralbes,Dones,81,53
3890,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,47,53
3891,Sarrià-Sant Gervasi,Sarrià,Dones,174,53
3892,Sarrià-Sant Gervasi,les Tres Torres,Dones,116,53
3893,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,182,53
3894,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,386,53
3895,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,229,53
3896,Gràcia,Vallcarca i els Penitents,Dones,112,53
3897,Gràcia,el Coll,Dones,57,53
3898,Gràcia,la Salut,Dones,68,53
3899,Gràcia,la Vila de Gràcia,Dones,351,53
3900,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,230,53
3901,Horta-Guinardó,el Baix Guinardó,Dones,165,53
3902,Horta-Guinardó,Can Baró,Dones,64,53
3903,Horta-Guinardó,el Guinardó,Dones,280,53
3904,Horta-Guinardó,la Font d'en Fargues,Dones,68,53
3905,Horta-Guinardó,el Carmel,Dones,246,53
3906,Horta-Guinardó,la Teixonera,Dones,84,53
3907,Horta-Guinardó,Sant Genís dels Agudells,Dones,44,53
3908,Horta-Guinardó,Montbau,Dones,46,53
3909,Horta-Guinardó,la Vall d'Hebron,Dones,43,53
3910,Horta-Guinardó,la Clota,Dones,6,53
3911,Horta-Guinardó,Horta,Dones,208,53
3912,Nou Barris,Vilapicina i la Torre Llobeta,Dones,179,53
3913,Nou Barris,Porta,Dones,187,53
3914,Nou Barris,el Turó de la Peira,Dones,124,53
3915,Nou Barris,Can Peguera,Dones,19,53
3916,Nou Barris,la Guineueta,Dones,118,53
3917,Nou Barris,Canyelles,Dones,67,53
3918,Nou Barris,les Roquetes,Dones,122,53
3919,Nou Barris,Verdun,Dones,89,53
3920,Nou Barris,la Prosperitat,Dones,225,53
3921,Nou Barris,la Trinitat Nova,Dones,66,53
3922,Nou Barris,Torre Baró,Dones,26,53
3923,Nou Barris,Ciutat Meridiana,Dones,70,53
3924,Nou Barris,Vallbona,Dones,4,53
3925,Sant Andreu,la Trinitat Vella,Dones,69,53
3926,Sant Andreu,Baró de Viver,Dones,25,53
3927,Sant Andreu,el Bon Pastor,Dones,111,53
3928,Sant Andreu,Sant Andreu,Dones,435,53
3929,Sant Andreu,la Sagrera,Dones,221,53
3930,Sant Andreu,el Congrés i els Indians,Dones,113,53
3931,Sant Andreu,Navas,Dones,171,53
3932,Sant Martí,el Camp de l'Arpa del Clot,Dones,275,53
3933,Sant Martí,el Clot,Dones,213,53
3934,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,102,53
3935,Sant Martí,la Vila Olímpica del Poblenou,Dones,80,53
3936,Sant Martí,el Poblenou,Dones,233,53
3937,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,104,53
3938,Sant Martí,el Besòs i el Maresme,Dones,167,53
3939,Sant Martí,Provençals del Poblenou,Dones,154,53
3940,Sant Martí,Sant Martí de Provençals,Dones,209,53
3941,Sant Martí,la Verneda i la Pau,Dones,221,53
3942,Ciutat Vella,el Raval,Dones,253,54
3943,Ciutat Vella,el Barri Gòtic,Dones,105,54
3944,Ciutat Vella,la Barceloneta,Dones,86,54
3945,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,123,54
3946,Eixample,el Fort Pienc,Dones,196,54
3947,Eixample,la Sagrada Família,Dones,352,54
3948,Eixample,la Dreta de l'Eixample,Dones,277,54
3949,Eixample,l'Antiga Esquerra de l'Eixample,Dones,287,54
3950,Eixample,la Nova Esquerra de l'Eixample,Dones,365,54
3951,Eixample,Sant Antoni,Dones,273,54
3952,Sants-Montjuïc,el Poble Sec,Dones,270,54
3953,Sants-Montjuïc,la Marina del Prat Vermell,Dones,10,54
3954,Sants-Montjuïc,la Marina de Port,Dones,244,54
3955,Sants-Montjuïc,la Font de la Guatlla,Dones,76,54
3956,Sants-Montjuïc,Hostafrancs,Dones,102,54
3957,Sants-Montjuïc,la Bordeta,Dones,118,54
3958,Sants-Montjuïc,Sants - Badal,Dones,182,54
3959,Sants-Montjuïc,Sants,Dones,288,54
3960,Les Corts,les Corts,Dones,303,54
3961,Les Corts,la Maternitat i Sant Ramon,Dones,121,54
3962,Les Corts,Pedralbes,Dones,82,54
3963,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,33,54
3964,Sarrià-Sant Gervasi,Sarrià,Dones,188,54
3965,Sarrià-Sant Gervasi,les Tres Torres,Dones,142,54
3966,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,190,54
3967,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,366,54
3968,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,217,54
3969,Gràcia,Vallcarca i els Penitents,Dones,114,54
3970,Gràcia,el Coll,Dones,57,54
3971,Gràcia,la Salut,Dones,84,54
3972,Gràcia,la Vila de Gràcia,Dones,297,54
3973,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,225,54
3974,Horta-Guinardó,el Baix Guinardó,Dones,192,54
3975,Horta-Guinardó,Can Baró,Dones,80,54
3976,Horta-Guinardó,el Guinardó,Dones,308,54
3977,Horta-Guinardó,la Font d'en Fargues,Dones,76,54
3978,Horta-Guinardó,el Carmel,Dones,221,54
3979,Horta-Guinardó,la Teixonera,Dones,93,54
3980,Horta-Guinardó,Sant Genís dels Agudells,Dones,49,54
3981,Horta-Guinardó,Montbau,Dones,63,54
3982,Horta-Guinardó,la Vall d'Hebron,Dones,49,54
3983,Horta-Guinardó,la Clota,Dones,3,54
3984,Horta-Guinardó,Horta,Dones,198,54
3985,Nou Barris,Vilapicina i la Torre Llobeta,Dones,206,54
3986,Nou Barris,Porta,Dones,207,54
3987,Nou Barris,el Turó de la Peira,Dones,108,54
3988,Nou Barris,Can Peguera,Dones,13,54
3989,Nou Barris,la Guineueta,Dones,132,54
3990,Nou Barris,Canyelles,Dones,60,54
3991,Nou Barris,les Roquetes,Dones,120,54
3992,Nou Barris,Verdun,Dones,92,54
3993,Nou Barris,la Prosperitat,Dones,192,54
3994,Nou Barris,la Trinitat Nova,Dones,53,54
3995,Nou Barris,Torre Baró,Dones,21,54
3996,Nou Barris,Ciutat Meridiana,Dones,84,54
3997,Nou Barris,Vallbona,Dones,8,54
3998,Sant Andreu,la Trinitat Vella,Dones,67,54
3999,Sant Andreu,Baró de Viver,Dones,19,54
4000,Sant Andreu,el Bon Pastor,Dones,112,54
4001,Sant Andreu,Sant Andreu,Dones,431,54
4002,Sant Andreu,la Sagrera,Dones,188,54
4003,Sant Andreu,el Congrés i els Indians,Dones,141,54
4004,Sant Andreu,Navas,Dones,159,54
4005,Sant Martí,el Camp de l'Arpa del Clot,Dones,268,54
4006,Sant Martí,el Clot,Dones,177,54
4007,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,108,54
4008,Sant Martí,la Vila Olímpica del Poblenou,Dones,81,54
4009,Sant Martí,el Poblenou,Dones,250,54
4010,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,112,54
4011,Sant Martí,el Besòs i el Maresme,Dones,161,54
4012,Sant Martí,Provençals del Poblenou,Dones,171,54
4013,Sant Martí,Sant Martí de Provençals,Dones,206,54
4014,Sant Martí,la Verneda i la Pau,Dones,219,54
4015,Ciutat Vella,el Raval,Dones,281,55
4016,Ciutat Vella,el Barri Gòtic,Dones,94,55
4017,Ciutat Vella,la Barceloneta,Dones,99,55
4018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,163,55
4019,Eixample,el Fort Pienc,Dones,208,55
4020,Eixample,la Sagrada Família,Dones,384,55
4021,Eixample,la Dreta de l'Eixample,Dones,294,55
4022,Eixample,l'Antiga Esquerra de l'Eixample,Dones,315,55
4023,Eixample,la Nova Esquerra de l'Eixample,Dones,407,55
4024,Eixample,Sant Antoni,Dones,279,55
4025,Sants-Montjuïc,el Poble Sec,Dones,252,55
4026,Sants-Montjuïc,la Marina del Prat Vermell,Dones,5,55
4027,Sants-Montjuïc,la Marina de Port,Dones,227,55
4028,Sants-Montjuïc,la Font de la Guatlla,Dones,76,55
4029,Sants-Montjuïc,Hostafrancs,Dones,112,55
4030,Sants-Montjuïc,la Bordeta,Dones,138,55
4031,Sants-Montjuïc,Sants - Badal,Dones,183,55
4032,Sants-Montjuïc,Sants,Dones,273,55
4033,Les Corts,les Corts,Dones,276,55
4034,Les Corts,la Maternitat i Sant Ramon,Dones,161,55
4035,Les Corts,Pedralbes,Dones,79,55
4036,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,42,55
4037,Sarrià-Sant Gervasi,Sarrià,Dones,172,55
4038,Sarrià-Sant Gervasi,les Tres Torres,Dones,139,55
4039,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,185,55
4040,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,356,55
4041,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,249,55
4042,Gràcia,Vallcarca i els Penitents,Dones,124,55
4043,Gràcia,el Coll,Dones,57,55
4044,Gràcia,la Salut,Dones,82,55
4045,Gràcia,la Vila de Gràcia,Dones,318,55
4046,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,246,55
4047,Horta-Guinardó,el Baix Guinardó,Dones,188,55
4048,Horta-Guinardó,Can Baró,Dones,71,55
4049,Horta-Guinardó,el Guinardó,Dones,281,55
4050,Horta-Guinardó,la Font d'en Fargues,Dones,79,55
4051,Horta-Guinardó,el Carmel,Dones,244,55
4052,Horta-Guinardó,la Teixonera,Dones,90,55
4053,Horta-Guinardó,Sant Genís dels Agudells,Dones,59,55
4054,Horta-Guinardó,Montbau,Dones,47,55
4055,Horta-Guinardó,la Vall d'Hebron,Dones,49,55
4056,Horta-Guinardó,la Clota,Dones,7,55
4057,Horta-Guinardó,Horta,Dones,221,55
4058,Nou Barris,Vilapicina i la Torre Llobeta,Dones,206,55
4059,Nou Barris,Porta,Dones,193,55
4060,Nou Barris,el Turó de la Peira,Dones,136,55
4061,Nou Barris,Can Peguera,Dones,25,55
4062,Nou Barris,la Guineueta,Dones,122,55
4063,Nou Barris,Canyelles,Dones,45,55
4064,Nou Barris,les Roquetes,Dones,120,55
4065,Nou Barris,Verdun,Dones,83,55
4066,Nou Barris,la Prosperitat,Dones,203,55
4067,Nou Barris,la Trinitat Nova,Dones,66,55
4068,Nou Barris,Torre Baró,Dones,15,55
4069,Nou Barris,Ciutat Meridiana,Dones,79,55
4070,Nou Barris,Vallbona,Dones,10,55
4071,Sant Andreu,la Trinitat Vella,Dones,64,55
4072,Sant Andreu,Baró de Viver,Dones,26,55
4073,Sant Andreu,el Bon Pastor,Dones,86,55
4074,Sant Andreu,Sant Andreu,Dones,432,55
4075,Sant Andreu,la Sagrera,Dones,178,55
4076,Sant Andreu,el Congrés i els Indians,Dones,125,55
4077,Sant Andreu,Navas,Dones,176,55
4078,Sant Martí,el Camp de l'Arpa del Clot,Dones,282,55
4079,Sant Martí,el Clot,Dones,225,55
4080,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,94,55
4081,Sant Martí,la Vila Olímpica del Poblenou,Dones,97,55
4082,Sant Martí,el Poblenou,Dones,249,55
4083,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,85,55
4084,Sant Martí,el Besòs i el Maresme,Dones,187,55
4085,Sant Martí,Provençals del Poblenou,Dones,147,55
4086,Sant Martí,Sant Martí de Provençals,Dones,217,55
4087,Sant Martí,la Verneda i la Pau,Dones,210,55
4088,Ciutat Vella,el Raval,Dones,236,56
4089,Ciutat Vella,el Barri Gòtic,Dones,78,56
4090,Ciutat Vella,la Barceloneta,Dones,75,56
4091,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,132,56
4092,Eixample,el Fort Pienc,Dones,200,56
4093,Eixample,la Sagrada Família,Dones,387,56
4094,Eixample,la Dreta de l'Eixample,Dones,315,56
4095,Eixample,l'Antiga Esquerra de l'Eixample,Dones,279,56
4096,Eixample,la Nova Esquerra de l'Eixample,Dones,378,56
4097,Eixample,Sant Antoni,Dones,261,56
4098,Sants-Montjuïc,el Poble Sec,Dones,251,56
4099,Sants-Montjuïc,la Marina del Prat Vermell,Dones,11,56
4100,Sants-Montjuïc,la Marina de Port,Dones,294,56
4101,Sants-Montjuïc,la Font de la Guatlla,Dones,72,56
4102,Sants-Montjuïc,Hostafrancs,Dones,103,56
4103,Sants-Montjuïc,la Bordeta,Dones,169,56
4104,Sants-Montjuïc,Sants - Badal,Dones,196,56
4105,Sants-Montjuïc,Sants,Dones,319,56
4106,Les Corts,les Corts,Dones,323,56
4107,Les Corts,la Maternitat i Sant Ramon,Dones,178,56
4108,Les Corts,Pedralbes,Dones,91,56
4109,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,29,56
4110,Sarrià-Sant Gervasi,Sarrià,Dones,175,56
4111,Sarrià-Sant Gervasi,les Tres Torres,Dones,138,56
4112,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,222,56
4113,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,387,56
4114,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,206,56
4115,Gràcia,Vallcarca i els Penitents,Dones,108,56
4116,Gràcia,el Coll,Dones,52,56
4117,Gràcia,la Salut,Dones,84,56
4118,Gràcia,la Vila de Gràcia,Dones,324,56
4119,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,242,56
4120,Horta-Guinardó,el Baix Guinardó,Dones,184,56
4121,Horta-Guinardó,Can Baró,Dones,57,56
4122,Horta-Guinardó,el Guinardó,Dones,276,56
4123,Horta-Guinardó,la Font d'en Fargues,Dones,72,56
4124,Horta-Guinardó,el Carmel,Dones,201,56
4125,Horta-Guinardó,la Teixonera,Dones,90,56
4126,Horta-Guinardó,Sant Genís dels Agudells,Dones,59,56
4127,Horta-Guinardó,Montbau,Dones,48,56
4128,Horta-Guinardó,la Vall d'Hebron,Dones,55,56
4129,Horta-Guinardó,la Clota,Dones,5,56
4130,Horta-Guinardó,Horta,Dones,205,56
4131,Nou Barris,Vilapicina i la Torre Llobeta,Dones,206,56
4132,Nou Barris,Porta,Dones,229,56
4133,Nou Barris,el Turó de la Peira,Dones,123,56
4134,Nou Barris,Can Peguera,Dones,27,56
4135,Nou Barris,la Guineueta,Dones,131,56
4136,Nou Barris,Canyelles,Dones,42,56
4137,Nou Barris,les Roquetes,Dones,105,56
4138,Nou Barris,Verdun,Dones,101,56
4139,Nou Barris,la Prosperitat,Dones,201,56
4140,Nou Barris,la Trinitat Nova,Dones,58,56
4141,Nou Barris,Torre Baró,Dones,28,56
4142,Nou Barris,Ciutat Meridiana,Dones,78,56
4143,Nou Barris,Vallbona,Dones,8,56
4144,Sant Andreu,la Trinitat Vella,Dones,60,56
4145,Sant Andreu,Baró de Viver,Dones,16,56
4146,Sant Andreu,el Bon Pastor,Dones,99,56
4147,Sant Andreu,Sant Andreu,Dones,409,56
4148,Sant Andreu,la Sagrera,Dones,209,56
4149,Sant Andreu,el Congrés i els Indians,Dones,93,56
4150,Sant Andreu,Navas,Dones,177,56
4151,Sant Martí,el Camp de l'Arpa del Clot,Dones,286,56
4152,Sant Martí,el Clot,Dones,210,56
4153,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,94,56
4154,Sant Martí,la Vila Olímpica del Poblenou,Dones,104,56
4155,Sant Martí,el Poblenou,Dones,259,56
4156,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,66,56
4157,Sant Martí,el Besòs i el Maresme,Dones,162,56
4158,Sant Martí,Provençals del Poblenou,Dones,158,56
4159,Sant Martí,Sant Martí de Provençals,Dones,180,56
4160,Sant Martí,la Verneda i la Pau,Dones,229,56
4161,Ciutat Vella,el Raval,Dones,224,57
4162,Ciutat Vella,el Barri Gòtic,Dones,95,57
4163,Ciutat Vella,la Barceloneta,Dones,102,57
4164,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,110,57
4165,Eixample,el Fort Pienc,Dones,223,57
4166,Eixample,la Sagrada Família,Dones,356,57
4167,Eixample,la Dreta de l'Eixample,Dones,315,57
4168,Eixample,l'Antiga Esquerra de l'Eixample,Dones,302,57
4169,Eixample,la Nova Esquerra de l'Eixample,Dones,418,57
4170,Eixample,Sant Antoni,Dones,239,57
4171,Sants-Montjuïc,el Poble Sec,Dones,233,57
4172,Sants-Montjuïc,la Marina del Prat Vermell,Dones,11,57
4173,Sants-Montjuïc,la Marina de Port,Dones,273,57
4174,Sants-Montjuïc,la Font de la Guatlla,Dones,81,57
4175,Sants-Montjuïc,Hostafrancs,Dones,108,57
4176,Sants-Montjuïc,la Bordeta,Dones,149,57
4177,Sants-Montjuïc,Sants - Badal,Dones,162,57
4178,Sants-Montjuïc,Sants,Dones,284,57
4179,Les Corts,les Corts,Dones,348,57
4180,Les Corts,la Maternitat i Sant Ramon,Dones,171,57
4181,Les Corts,Pedralbes,Dones,76,57
4182,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,28,57
4183,Sarrià-Sant Gervasi,Sarrià,Dones,152,57
4184,Sarrià-Sant Gervasi,les Tres Torres,Dones,126,57
4185,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,178,57
4186,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,366,57
4187,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,208,57
4188,Gràcia,Vallcarca i els Penitents,Dones,113,57
4189,Gràcia,el Coll,Dones,50,57
4190,Gràcia,la Salut,Dones,82,57
4191,Gràcia,la Vila de Gràcia,Dones,322,57
4192,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,251,57
4193,Horta-Guinardó,el Baix Guinardó,Dones,198,57
4194,Horta-Guinardó,Can Baró,Dones,67,57
4195,Horta-Guinardó,el Guinardó,Dones,252,57
4196,Horta-Guinardó,la Font d'en Fargues,Dones,65,57
4197,Horta-Guinardó,el Carmel,Dones,253,57
4198,Horta-Guinardó,la Teixonera,Dones,82,57
4199,Horta-Guinardó,Sant Genís dels Agudells,Dones,53,57
4200,Horta-Guinardó,Montbau,Dones,43,57
4201,Horta-Guinardó,la Vall d'Hebron,Dones,42,57
4202,Horta-Guinardó,la Clota,Dones,3,57
4203,Horta-Guinardó,Horta,Dones,199,57
4204,Nou Barris,Vilapicina i la Torre Llobeta,Dones,193,57
4205,Nou Barris,Porta,Dones,195,57
4206,Nou Barris,el Turó de la Peira,Dones,124,57
4207,Nou Barris,Can Peguera,Dones,15,57
4208,Nou Barris,la Guineueta,Dones,113,57
4209,Nou Barris,Canyelles,Dones,44,57
4210,Nou Barris,les Roquetes,Dones,106,57
4211,Nou Barris,Verdun,Dones,88,57
4212,Nou Barris,la Prosperitat,Dones,190,57
4213,Nou Barris,la Trinitat Nova,Dones,51,57
4214,Nou Barris,Torre Baró,Dones,18,57
4215,Nou Barris,Ciutat Meridiana,Dones,58,57
4216,Nou Barris,Vallbona,Dones,8,57
4217,Sant Andreu,la Trinitat Vella,Dones,62,57
4218,Sant Andreu,Baró de Viver,Dones,15,57
4219,Sant Andreu,el Bon Pastor,Dones,92,57
4220,Sant Andreu,Sant Andreu,Dones,393,57
4221,Sant Andreu,la Sagrera,Dones,207,57
4222,Sant Andreu,el Congrés i els Indians,Dones,100,57
4223,Sant Andreu,Navas,Dones,151,57
4224,Sant Martí,el Camp de l'Arpa del Clot,Dones,252,57
4225,Sant Martí,el Clot,Dones,211,57
4226,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,103,57
4227,Sant Martí,la Vila Olímpica del Poblenou,Dones,86,57
4228,Sant Martí,el Poblenou,Dones,227,57
4229,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,79,57
4230,Sant Martí,el Besòs i el Maresme,Dones,182,57
4231,Sant Martí,Provençals del Poblenou,Dones,184,57
4232,Sant Martí,Sant Martí de Provençals,Dones,151,57
4233,Sant Martí,la Verneda i la Pau,Dones,197,57
4234,Ciutat Vella,el Raval,Dones,240,58
4235,Ciutat Vella,el Barri Gòtic,Dones,94,58
4236,Ciutat Vella,la Barceloneta,Dones,93,58
4237,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,127,58
4238,Eixample,el Fort Pienc,Dones,202,58
4239,Eixample,la Sagrada Família,Dones,365,58
4240,Eixample,la Dreta de l'Eixample,Dones,302,58
4241,Eixample,l'Antiga Esquerra de l'Eixample,Dones,258,58
4242,Eixample,la Nova Esquerra de l'Eixample,Dones,398,58
4243,Eixample,Sant Antoni,Dones,249,58
4244,Sants-Montjuïc,el Poble Sec,Dones,268,58
4245,Sants-Montjuïc,la Marina del Prat Vermell,Dones,18,58
4246,Sants-Montjuïc,la Marina de Port,Dones,236,58
4247,Sants-Montjuïc,la Font de la Guatlla,Dones,71,58
4248,Sants-Montjuïc,Hostafrancs,Dones,94,58
4249,Sants-Montjuïc,la Bordeta,Dones,141,58
4250,Sants-Montjuïc,Sants - Badal,Dones,176,58
4251,Sants-Montjuïc,Sants,Dones,284,58
4252,Les Corts,les Corts,Dones,305,58
4253,Les Corts,la Maternitat i Sant Ramon,Dones,185,58
4254,Les Corts,Pedralbes,Dones,84,58
4255,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,44,58
4256,Sarrià-Sant Gervasi,Sarrià,Dones,146,58
4257,Sarrià-Sant Gervasi,les Tres Torres,Dones,119,58
4258,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,183,58
4259,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,340,58
4260,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,198,58
4261,Gràcia,Vallcarca i els Penitents,Dones,95,58
4262,Gràcia,el Coll,Dones,56,58
4263,Gràcia,la Salut,Dones,70,58
4264,Gràcia,la Vila de Gràcia,Dones,299,58
4265,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,247,58
4266,Horta-Guinardó,el Baix Guinardó,Dones,192,58
4267,Horta-Guinardó,Can Baró,Dones,62,58
4268,Horta-Guinardó,el Guinardó,Dones,246,58
4269,Horta-Guinardó,la Font d'en Fargues,Dones,64,58
4270,Horta-Guinardó,el Carmel,Dones,218,58
4271,Horta-Guinardó,la Teixonera,Dones,76,58
4272,Horta-Guinardó,Sant Genís dels Agudells,Dones,49,58
4273,Horta-Guinardó,Montbau,Dones,35,58
4274,Horta-Guinardó,la Vall d'Hebron,Dones,52,58
4275,Horta-Guinardó,la Clota,Dones,3,58
4276,Horta-Guinardó,Horta,Dones,192,58
4277,Nou Barris,Vilapicina i la Torre Llobeta,Dones,175,58
4278,Nou Barris,Porta,Dones,195,58
4279,Nou Barris,el Turó de la Peira,Dones,121,58
4280,Nou Barris,Can Peguera,Dones,17,58
4281,Nou Barris,la Guineueta,Dones,119,58
4282,Nou Barris,Canyelles,Dones,50,58
4283,Nou Barris,les Roquetes,Dones,90,58
4284,Nou Barris,Verdun,Dones,69,58
4285,Nou Barris,la Prosperitat,Dones,169,58
4286,Nou Barris,la Trinitat Nova,Dones,50,58
4287,Nou Barris,Torre Baró,Dones,24,58
4288,Nou Barris,Ciutat Meridiana,Dones,50,58
4289,Nou Barris,Vallbona,Dones,3,58
4290,Sant Andreu,la Trinitat Vella,Dones,53,58
4291,Sant Andreu,Baró de Viver,Dones,21,58
4292,Sant Andreu,el Bon Pastor,Dones,63,58
4293,Sant Andreu,Sant Andreu,Dones,425,58
4294,Sant Andreu,la Sagrera,Dones,217,58
4295,Sant Andreu,el Congrés i els Indians,Dones,121,58
4296,Sant Andreu,Navas,Dones,188,58
4297,Sant Martí,el Camp de l'Arpa del Clot,Dones,279,58
4298,Sant Martí,el Clot,Dones,207,58
4299,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,116,58
4300,Sant Martí,la Vila Olímpica del Poblenou,Dones,88,58
4301,Sant Martí,el Poblenou,Dones,207,58
4302,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,73,58
4303,Sant Martí,el Besòs i el Maresme,Dones,171,58
4304,Sant Martí,Provençals del Poblenou,Dones,176,58
4305,Sant Martí,Sant Martí de Provençals,Dones,182,58
4306,Sant Martí,la Verneda i la Pau,Dones,195,58
4307,Ciutat Vella,el Raval,Dones,220,59
4308,Ciutat Vella,el Barri Gòtic,Dones,74,59
4309,Ciutat Vella,la Barceloneta,Dones,77,59
4310,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,95,59
4311,Eixample,el Fort Pienc,Dones,219,59
4312,Eixample,la Sagrada Família,Dones,356,59
4313,Eixample,la Dreta de l'Eixample,Dones,287,59
4314,Eixample,l'Antiga Esquerra de l'Eixample,Dones,320,59
4315,Eixample,la Nova Esquerra de l'Eixample,Dones,397,59
4316,Eixample,Sant Antoni,Dones,277,59
4317,Sants-Montjuïc,el Poble Sec,Dones,240,59
